Experiment Id	Sample Set Id	Sample Id	Migrated Data$EPIMS Hyb ID	Migrated Data$Chip Barcode	ASQuery_input	ASQuery_input_value	AScel_file_path	AScel_file_name
14905	191536	191396	NA	91384	chip_barcode	91384	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91384_1_1.CEL	91384_1_1.CEL
14905	191537	191397	NA	91388	chip_barcode	91388	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91388_1_1.CEL	91388_1_1.CEL
14905	191537	191398	NA	91389	chip_barcode	91389	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91389_1_1.CEL	91389_1_1.CEL
14905	191537	191399	NA	91390	chip_barcode	91390	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91390_1_1.CEL	91390_1_1.CEL
14905	191538	191400	NA	91394	chip_barcode	91394	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91394_1_1.CEL	91394_1_1.CEL
14905	191538	191401	NA	91395	chip_barcode	91395	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91395_1_1.CEL	91395_1_1.CEL
14905	191538	191402	NA	91396	chip_barcode	91396	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91396_1_1.CEL	91396_1_1.CEL
14905	191539	191403	NA	91400	chip_barcode	91400	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91400_1_1.CEL	91400_1_1.CEL
14905	191539	191404	NA	91401	chip_barcode	91401	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91401_1_1.CEL	91401_1_1.CEL
14905	191539	191405	NA	91402	chip_barcode	91402	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91402_1_1.CEL	91402_1_1.CEL
14904	191207	190961	81826	81826	epims_id	81826	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81826_1_1.CEL	81826_1_1.CEL
14904	191207	190962	81827	81827	epims_id	81827	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81827_1_1.CEL	81827_1_1.CEL
14904	191207	190963	81828	81828	epims_id	81828	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81828_1_1.CEL	81828_1_1.CEL
14904	191209	190967	81838	81838	epims_id	81838	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81838_1_1.CEL	81838_1_1.CEL
14904	191209	190968	81839	81839	epims_id	81839	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81839_1_1.CEL	81839_1_1.CEL
14904	191209	190969	81840	81840	epims_id	81840	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81840_1_1.CEL	81840_1_1.CEL
14904	191210	190970	81844	81844	epims_id	81844	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81844_1_1.CEL	81844_1_1.CEL
14904	191210	190971	81845	81845	epims_id	81845	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81845_1_1.CEL	81845_1_1.CEL
14904	191210	190972	81846	81846	epims_id	81846	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81846_1_1.CEL	81846_1_1.CEL
14904	191211	190973	81829	81829	epims_id	81829	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81829_1_1.CEL	81829_1_1.CEL
14904	191211	190974	81830	81830	epims_id	81830	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81830_1_1.CEL	81830_1_1.CEL
14904	191211	190975	81831	81831	epims_id	81831	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81831_1_1.CEL	81831_1_1.CEL
14904	191212	190976	81835	81835	epims_id	81835	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81835_1_1.CEL	81835_1_1.CEL
14904	191212	190977	81836	81836	epims_id	81836	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81836_1_1.CEL	81836_1_1.CEL
14904	191213	190978	81841	81841	epims_id	81841	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81841_1_1.CEL	81841_1_1.CEL
14904	191213	190979	81842	81842	epims_id	81842	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81842_1_1.CEL	81842_1_1.CEL
14904	191213	190980	81843	81843	epims_id	81843	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81843_1_1.CEL	81843_1_1.CEL
14904	191214	190981	81847	81847	epims_id	81847	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81847_1_1.CEL	81847_1_1.CEL
14904	191214	190982	81848	81848	epims_id	81848	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/81848_1_1.CEL	81848_1_1.CEL
14903	190876	190755	88347	88347	epims_id	88347	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/88347_1_1.CEL	88347_1_1.CEL
14903	190876	190756	88348	88348	epims_id	88348	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/88348_1_1.CEL	88348_1_1.CEL
14903	190876	190757	88349	88349	epims_id	88349	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/88349_1_1.CEL	88349_1_1.CEL
14903	190878	190761	88359	88359	epims_id	88359	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/88359_1_1.CEL	88359_1_1.CEL
14903	190878	190762	88360	88360	epims_id	88360	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/88360_1_1.CEL	88360_1_1.CEL
14903	190878	190763	88361	88361	epims_id	88361	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/88361_1_1.CEL	88361_1_1.CEL
14890	188896	188694	82395	82395	epims_id	82395	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/82395_1_1.CEL	82395_1_1.CEL
14890	188896	188695	82396	82396	epims_id	82396	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/82396_1_1.CEL	82396_1_1.CEL
14890	188896	188696	82397	82397	epims_id	82397	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/82397_1_1.CEL	82397_1_1.CEL
14890	188897	188697	82401	82401	epims_id	82401	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/82401_1_1.CEL	82401_1_1.CEL
14890	188897	188698	82402	82402	epims_id	82402	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/82402_1_1.CEL	82402_1_1.CEL
14890	188897	188699	82403	82403	epims_id	82403	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/82403_1_1.CEL	82403_1_1.CEL
14890	188898	188700	82409	82409	epims_id	82409	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/82409_1_1.CEL	82409_1_1.CEL
14890	188899	188701	82413	82413	epims_id	82413	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/82413_1_1.CEL	82413_1_1.CEL
14890	188899	188702	82414	82414	epims_id	82414	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/82414_1_1.CEL	82414_1_1.CEL
14890	188899	188703	82415	82415	epims_id	82415	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/82415_1_1.CEL	82415_1_1.CEL
14890	188901	188707	82419	82419	epims_id	82419	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/82419_1_1.CEL	82419_1_1.CEL
14890	188901	188708	82420	82420	epims_id	82420	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/82420_1_1.CEL	82420_1_1.CEL
14890	188901	188709	82421	82421	epims_id	82421	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/82421_1_1.CEL	82421_1_1.CEL
14890	188902	188710	82422	82422	epims_id	82422	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/82422_1_1.CEL	82422_1_1.CEL
14890	188902	188711	82423	82423	epims_id	82423	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/82423_1_1.CEL	82423_1_1.CEL
14890	188902	188712	82424	82424	epims_id	82424	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/82424_1_1.CEL	82424_1_1.CEL
14890	188903	188713	82425	82425	epims_id	82425	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/82425_1_1.CEL	82425_1_1.CEL
14890	188903	188714	82426	82426	epims_id	82426	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/82426_1_1.CEL	82426_1_1.CEL
14890	188903	188715	82427	82427	epims_id	82427	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/82427_1_1.CEL	82427_1_1.CEL
14889	188629	188552	83600	83600	epims_id	83600	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/83600_1_1.CEL	83600_1_1.CEL
14889	188629	188553	83601	83601	epims_id	83601	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/83601_1_1.CEL	83601_1_1.CEL
14889	188629	188554	83602	83602	epims_id	83602	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/83602_1_1.CEL	83602_1_1.CEL
14889	188630	188555	83603	83603	epims_id	83603	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/83603_1_1.CEL	83603_1_1.CEL
14889	188630	188556	83604	83604	epims_id	83604	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/83604_1_1.CEL	83604_1_1.CEL
14889	188630	188557	83605	83605	epims_id	83605	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/83605_1_1.CEL	83605_1_1.CEL
14889	188631	188558	83606	83606	epims_id	83606	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/83606_1_1.CEL	83606_1_1.CEL
14889	188631	188559	83607	83607	epims_id	83607	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/83607_1_1.CEL	83607_1_1.CEL
14889	188631	188560	83608	83608	epims_id	83608	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/83608_1_1.CEL	83608_1_1.CEL
14889	188632	188561	83609	83609	epims_id	83609	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/83609_1_1.CEL	83609_1_1.CEL
14889	188632	188562	83610	83610	epims_id	83610	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/83610_1_1.CEL	83610_1_1.CEL
14889	188632	188563	83611	83611	epims_id	83611	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/83611_1_1.CEL	83611_1_1.CEL
14888	188455	188313	86167	86167	epims_id	86167	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/86167_1_1.CEL	86167_1_1.CEL
14888	188455	188314	86168	86168	epims_id	86168	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/86168_1_1.CEL	86168_1_1.CEL
14888	188455	188315	86169	86169	epims_id	86169	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/86169_1_1.CEL	86169_1_1.CEL
14888	188456	188316	86173	86173	epims_id	86173	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/86173_1_1.CEL	86173_1_1.CEL
14888	188457	188319	86179	86179	epims_id	86179	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/86179_1_1.CEL	86179_1_1.CEL
14888	188457	188320	86180	86180	epims_id	86180	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/86180_1_1.CEL	86180_1_1.CEL
14888	188457	188321	86181	86181	epims_id	86181	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/86181_1_1.CEL	86181_1_1.CEL
14888	188458	188322	86185	86185	epims_id	86185	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/86185_1_1.CEL	86185_1_1.CEL
14888	188458	188323	86186	86186	epims_id	86186	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/86186_1_1.CEL	86186_1_1.CEL
14888	188458	188324	86187	86187	epims_id	86187	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/86187_1_1.CEL	86187_1_1.CEL
14886	187995	187697	45491	45491	epims_id	45491	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/45491_1_1.CEL	45491_1_1.CEL
14886	187995	187698	45492	45492	epims_id	45492	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/45492_1_1.CEL	45492_1_1.CEL
14886	187995	187699	45493	45493	epims_id	45493	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/45493_1_1.CEL	45493_1_1.CEL
14886	187996	187700	45497	45497	epims_id	45497	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/45497_1_1.CEL	45497_1_1.CEL
14886	187996	187701	45498	45498	epims_id	45498	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/45498_1_1.CEL	45498_1_1.CEL
14886	187996	187702	45499	45499	epims_id	45499	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/45499_1_1.CEL	45499_1_1.CEL
14886	187997	187703	45503	45503	epims_id	45503	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/45503_1_1.CEL	45503_1_1.CEL
14886	187997	187704	45504	45504	epims_id	45504	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/45504_1_1.CEL	45504_1_1.CEL
14886	187997	187705	45505	45505	epims_id	45505	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/45505_1_1.CEL	45505_1_1.CEL
14886	187998	187706	45510	45510	epims_id	45510	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/45510_1_1.CEL	45510_1_1.CEL
14886	187998	187707	45511	45511	epims_id	45511	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/45511_1_1.CEL	45511_1_1.CEL
14886	187999	187708	45514	45514	epims_id	45514	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/45514_1_1.CEL	45514_1_1.CEL
14886	187999	187709	45515	45515	epims_id	45515	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/45515_1_1.CEL	45515_1_1.CEL
14886	187999	187710	45516	45516	epims_id	45516	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/45516_1_1.CEL	45516_1_1.CEL
14886	188000	187711	45520	45520	epims_id	45520	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/45520_1_1.CEL	45520_1_1.CEL
14886	188000	187712	45521	45521	epims_id	45521	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/45521_1_1.CEL	45521_1_1.CEL
14886	188000	187713	45522	45522	epims_id	45522	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/45522_1_1.CEL	45522_1_1.CEL
14886	188001	187714	45526	45526	epims_id	45526	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/45526_1_1.CEL	45526_1_1.CEL
14886	188001	187715	45527	45527	epims_id	45527	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/45527_1_1.CEL	45527_1_1.CEL
14886	188001	187716	45528	45528	epims_id	45528	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/45528_1_1.CEL	45528_1_1.CEL
14885	187620	187502	NA	91017	chip_barcode	91017	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91017_1_1.CEL	91017_1_1.CEL
14885	187620	187503	NA	91018	chip_barcode	91018	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91018_1_1.CEL	91018_1_1.CEL
14885	187620	187504	NA	91019	chip_barcode	91019	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91019_1_1.CEL	91019_1_1.CEL
14885	187620	187505	NA	91020	chip_barcode	91020	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91020_1_1.CEL	91020_1_1.CEL
14885	187620	187506	NA	91021	chip_barcode	91021	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91021_1_1.CEL	91021_1_1.CEL
14885	187621	187507	NA	91027	chip_barcode	91027	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91027_1_1.CEL	91027_1_1.CEL
14885	187621	187508	NA	91028	chip_barcode	91028	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91028_1_1.CEL	91028_1_1.CEL
14885	187621	187509	NA	91029	chip_barcode	91029	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91029_1_1.CEL	91029_1_1.CEL
14885	187621	187510	NA	91030	chip_barcode	91030	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91030_1_1.CEL	91030_1_1.CEL
14885	187621	187511	NA	91031	chip_barcode	91031	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91031_1_1.CEL	91031_1_1.CEL
14885	187622	187512	NA	91032	chip_barcode	91032	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91032_1_1.CEL	91032_1_1.CEL
14885	187622	187513	NA	91033	chip_barcode	91033	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91033_1_1.CEL	91033_1_1.CEL
14885	187622	187514	NA	91034	chip_barcode	91034	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91034_1_1.CEL	91034_1_1.CEL
14885	187622	187515	NA	91035	chip_barcode	91035	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91035_1_1.CEL	91035_1_1.CEL
14885	187622	187516	NA	91036	chip_barcode	91036	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91036_1_1.CEL	91036_1_1.CEL
14885	187623	187517	NA	91037	chip_barcode	91037	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91037_1_1.CEL	91037_1_1.CEL
14885	187623	187518	NA	91038	chip_barcode	91038	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91038_1_1.CEL	91038_1_1.CEL
14885	187623	187519	NA	91039	chip_barcode	91039	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91039_1_1.CEL	91039_1_1.CEL
14885	187623	187520	NA	91040	chip_barcode	91040	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91040_1_1.CEL	91040_1_1.CEL
14885	187623	187521	NA	91041	chip_barcode	91041	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/91041_1_1.CEL	91041_1_1.CEL
14884	187324	187059	63243	63243	epims_id	63243	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63243_1_1.CEL	63243_1_1.CEL
14884	187324	187060	63244	63244	epims_id	63244	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63244_1_1.CEL	63244_1_1.CEL
14884	187324	187061	63245	63245	epims_id	63245	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63245_1_1.CEL	63245_1_1.CEL
14884	187325	187062	63249	63249	epims_id	63249	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63249_1_1.CEL	63249_1_1.CEL
14884	187325	187063	63250	63250	epims_id	63250	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63250_1_1.CEL	63250_1_1.CEL
14884	187325	187064	63251	63251	epims_id	63251	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63251_1_1.CEL	63251_1_1.CEL
14884	187326	187065	63255	63255	epims_id	63255	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63255_1_1.CEL	63255_1_1.CEL
14884	187326	187066	63256	63256	epims_id	63256	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63256_1_1.CEL	63256_1_1.CEL
14884	187326	187067	63257	63257	epims_id	63257	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63257_1_1.CEL	63257_1_1.CEL
14884	187327	187068	63261	63261	epims_id	63261	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63261_1_1.CEL	63261_1_1.CEL
14884	187327	187069	63262	63262	epims_id	63262	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63262_1_1.CEL	63262_1_1.CEL
14884	187327	187070	63263	63263	epims_id	63263	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63263_1_1.CEL	63263_1_1.CEL
14884	187448	187083	63753	63753	epims_id	63753	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63753_1_1.CEL	63753_1_1.CEL
14884	187448	187084	63754	63754	epims_id	63754	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63754_1_1.CEL	63754_1_1.CEL
14884	187448	187085	63755	63755	epims_id	63755	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63755_1_1.CEL	63755_1_1.CEL
14884	187449	187086	63759	63759	epims_id	63759	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63759_1_1.CEL	63759_1_1.CEL
14884	187449	187087	63760	63760	epims_id	63760	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63760_1_1.CEL	63760_1_1.CEL
14884	187449	187088	63761	63761	epims_id	63761	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63761_1_1.CEL	63761_1_1.CEL
14884	187450	187089	63765	63765	epims_id	63765	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63765_1_1.CEL	63765_1_1.CEL
14884	187450	187090	63766	63766	epims_id	63766	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63766_1_1.CEL	63766_1_1.CEL
14884	187450	187091	63767	63767	epims_id	63767	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63767_1_1.CEL	63767_1_1.CEL
14884	187451	187092	63771	63771	epims_id	63771	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63771_1_1.CEL	63771_1_1.CEL
14884	187451	187093	63772	63772	epims_id	63772	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63772_1_1.CEL	63772_1_1.CEL
14884	187451	187094	63773	63773	epims_id	63773	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63773_1_1.CEL	63773_1_1.CEL
12518	139329	139304	63705	63705	epims_id	63705	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63705_1_1.CEL	63705_1_1.CEL
12518	139329	139305	63706	63706	epims_id	63706	//uswa-pfsx-cf02b/OmicsRes_AWA//ResolverMigrated/CBSS/Intensity/Rat230_2/63706_1_1.CEL	63706_1_1.CEL
